date,open,high,low,close,volume
2017-11-05,0.20692,0.20999,0.2002,0.20206,7964888.35830806
2017-11-06,0.20135,0.2044,0.197,0.19952,6134008.77543284
2017-11-07,0.20023,0.207,0.19767,0.20116,11379258.542226175
2017-11-08,0.20201,0.2082,0.1998,0.2066,9949234.54746233
2017-11-09,0.2065,0.225,0.20233,0.21817,30555969.832415126
2017-11-10,0.21709,0.224,0.212,0.21735,23882889.00306864
2017-11-11,0.21669,0.22138,0.2,0.20507,26578249.378639977
2017-11-12,0.20501,0.2172,0.201,0.20875,16048581.535853418
2017-11-13,0.20986,0.21104,0.1891,0.19308,50788169.35911205
2017-11-14,0.19162,0.2055,0.19162,0.202,15068393.511954227
2017-11-15,0.20178,0.21099,0.2,0.20595,17301896.79329943
2017-11-16,0.20552,0.21264,0.20301,0.2095,15499138.534528613
2017-11-17,0.2095,0.275,0.205,0.22713,103544636.56871282
2017-11-18,0.22713,0.23999,0.21021,0.22382,24847772.688029308
2017-11-19,0.2246,0.23,0.21821,0.22815,16967503.819095038
2017-11-20,0.22701,0.237,0.22,0.23,18146477.2689513
2017-11-21,0.23123,0.25,0.22944,0.24064,32607954.376163237
2017-11-22,0.24031,0.25,0.2285,0.23249,28444565.089733925
2017-11-23,0.23205,0.2448,0.23069,0.239,24204380.99339682
2017-11-24,0.2384,0.25,0.23571,0.2395,30482324.414728068
2017-11-25,0.23995,0.24489387,0.23075,0.24,22780329.74498801
2017-11-26,0.24046,0.252,0.2371,0.24802,22765273.446086504
2017-11-27,0.24921,0.25,0.241,0.2451,17806165.657314464
2017-11-28,0.24579,0.2489,0.238,0.24633,24868534.963486016
2017-11-29,0.24633,0.281,0.243,0.279,70712906.46848078
2017-11-30,0.27949,0.27964,0.2195,0.238,87745424.18041867
2017-12-01,0.23787,0.2499,0.22,0.24,47753940.33298929
2017-12-02,0.23497,0.26682,0.224,0.24725,50342974.28688447
2017-12-03,0.24735,0.25332,0.23698,0.24455,18031624.382877797
2017-12-04,0.24455,0.26,0.235,0.246,29910810.26520587
2017-12-05,0.24487,0.25444,0.23701,0.25,21851925.04375455
2017-12-06,0.24618,0.25117,0.2321,0.23461,27878902.394882247
2017-12-07,0.23444,0.2425,0.2112,0.218,54764991.6217278
2017-12-08,0.218,0.2374,0.201,0.21002,54487488.39980564
